1.000000e-04 -2.823232e-04 -6.467863e-03 -2.580982e-04 2.800430e-08 7.479250e-10 1.231494e-05 1.389934e-07 6.467862e-03 2.309905e-03 1.054101e-07 4.029154e-08 1.099771e-07 1.300159e-09 3.751650e-10 -1.000289e-10 -2.309906e-03 -2.821634e-04 -6.013539e-09 -2.702533e-04 6.374911e-11 1.048750e-10 
1.437458e-03 -7.438127e-01 -1.329978e+00 -6.732327e-01 1.144739e-03 5.373190e-04 3.998927e-02 5.430705e-03 1.329978e+00 4.733890e-01 4.495028e-03 1.818125e-03 3.973120e-03 5.538108e-04 2.118917e-06 1.845857e-04 -4.733890e-01 -7.381575e-01 -2.620239e-04 -7.075669e-01 3.996164e-06 1.228126e-04 
2.774916e-03 -4.881732e+00 -4.897253e+00 -4.385123e+00 1.513710e-02 1.204985e-02 3.048230e-01 6.816667e-02 4.897250e+00 1.730264e+00 6.072119e-02 2.444560e-02 4.683980e-02 1.263885e-02 2.035227e-04 4.412318e-03 -1.730265e+00 -4.815637e+00 -3.465805e-03 -4.623851e+00 1.281009e-04 2.929835e-03 
4.112375e-03 -1.445787e+01 -1.056724e+01 -1.290116e+01 6.866577e-02 7.350140e-02 1.018303e+00 2.975607e-01 1.056723e+01 3.697032e+00 2.825723e-01 1.129702e-01 1.936570e-01 7.814492e-02 1.684418e-03 2.822354e-02 -3.697036e+00 -1.418684e+01 -1.579630e-02 -1.364844e+01 9.619944e-04 1.871412e-02 
5.449833e-03 -3.056846e+01 -1.814910e+01 -2.709930e+01 1.975881e-01 2.591137e-01 2.390205e+00 8.314966e-01 1.814909e+01 6.278323e+00 8.356799e-01 3.317664e-01 5.155448e-01 2.785951e-01 7.076724e-03 1.033386e-01 -6.278325e+00 -2.985268e+01 -4.581647e-02 -2.877373e+01 3.928615e-03 6.841711e-02 
6.787291e-03 -5.362484e+01 -2.742472e+01 -4.721240e+01 4.409340e-01 6.744681e-01 4.608972e+00 1.814095e+00 2.742473e+01 9.372605e+00 1.918692e+00 7.567065e-01 1.076405e+00 7.323651e-01 2.085659e-02 2.776380e-01 -9.372602e+00 -5.214211e+01 -1.033673e-01 -5.033865e+01 1.139070e-02 1.835378e-01 
8.124749e-03 -8.347649e+01 -3.816489e+01 -7.292905e+01 8.359772e-01 1.448130e+00 7.842543e+00 3.380888e+00 3.816490e+01 1.288018e+01 3.746004e+00 1.468525e+00 1.926982e+00 1.586617e+00 4.924419e-02 6.126237e-01 -1.288018e+01 -8.084297e+01 -1.987616e-01 -7.813808e+01 2.654396e-02 4.043636e-01 
9.462207e-03 -1.197461e+02 -5.014063e+01 -1.037135e+02 1.414478e+00 2.722028e+00 1.224034e+01 5.649341e+00 5.014065e+01 1.670788e+01 6.532878e+00 2.547419e+00 3.103088e+00 3.007062e+00 9.992863e-02 1.179506e+00 -1.670788e+01 -1.155392e+02 -3.422835e-01 -1.117470e+02 5.320741e-02 7.774504e-01 
1.079967e-02 -1.614910e+02 -6.313131e+01 -1.384333e+02 2.199892e+00 4.642020e+00 1.794782e+01 8.713199e+00 6.313140e+01 2.077161e+01 1.048386e+01 4.069113e+00 4.625860e+00 5.168216e+00 1.815572e-01 2.055411e+00 -2.077160e+01 -1.552710e+02 -5.439619e-01 -1.501611e+02 9.551864e-02 1.352852e+00 
1.213712e-02 -2.080363e+02 -7.692994e+01 -1.762291e+02 3.205757e+00 7.349121e+00 2.508750e+01 1.264062e+01 7.693011e+01 2.499749e+01 1.578239e+01 6.102727e+00 6.503798e+00 8.242558e+00 3.035323e-01 3.318469e+00 -2.499750e+01 -1.993652e+02 -8.133461e-01 -1.926455e+02 1.577230e-01 2.181181e+00 
1.347458e-02 -2.583261e+02 -9.134671e+01 -2.158158e+02 4.434643e+00 1.097334e+01 3.378558e+01 1.747410e+01 9.134691e+01 2.932220e+01 2.258413e+01 8.708860e+00 8.734637e+00 1.239048e+01 4.755517e-01 5.043332e+00 -2.932219e+01 -2.467833e+02 -1.159666e+00 -2.380586e+02 2.440154e-01 3.311396e+00 
1.481204e-02 -3.112929e+02 -1.062109e+02 -2.558688e+02 5.878260e+00 1.562688e+01 4.416488e+01 2.322987e+01 1.062109e+02 3.369250e+01 3.101356e+01 1.193940e+01 1.130822e+01 1.775917e+01 7.076785e-01 7.300831e+00 -3.369247e+01 -2.964868e+02 -1.591739e+00 -2.852276e+02 3.585623e-01 4.787992e+00 
1.614950e-02 -3.659572e+02 -1.213719e+02 -2.951418e+02 7.518154e+00 2.140149e+01 5.633856e+01 2.990623e+01 1.213718e+02 3.806465e+01 4.115750e+01 1.583888e+01 1.420848e+01 2.446461e+01 1.009083e+00 1.014941e+01 -3.806459e+01 -3.475335e+02 -2.117980e+00 -3.330567e+02 5.053943e-01 6.649628e+00 
1.748696e-02 -4.214895e+02 -1.366989e+02 -3.325628e+02 9.326673e+00 2.836515e+01 7.039531e+01 3.747194e+01 1.366992e+02 4.240337e+01 5.306907e+01 2.044526e+01 1.741565e+01 3.260171e+01 1.391329e+00 1.363913e+01 -4.240341e+01 -3.991362e+02 -2.746489e+00 -3.806051e+02 6.886236e-01 8.927650e+00 
1.882441e-02 -4.772078e+02 -1.520807e+02 -3.672591e+02 1.126876e+01 3.655922e+01 8.638917e+01 4.589794e+01 1.520812e+02 4.668150e+01 6.675755e+01 2.579358e+01 2.090848e+01 4.221987e+01 1.864824e+00 1.780111e+01 -4.668138e+01 -4.506576e+02 -3.484904e+00 -4.270985e+02 9.123413e-01 1.164359e+01 
2.016187e-02 -5.313953e+02 -1.674241e+02 -3.969255e+02 1.330381e+01 4.600272e+01 1.045655e+02 5.513282e+01 1.674244e+02 5.087740e+01 8.220645e+01 3.190248e+01 2.466429e+01 5.335105e+01 2.441187e+00 2.265980e+01 -5.087745e+01 -5.004259e+02 -4.340708e+00 -4.705219e+02 1.181492e+00 1.481162e+01 
2.149933e-02 -5.843032e+02 -1.826530e+02 -4.218914e+02 1.538803e+01 5.668910e+01 1.248334e+02 6.512205e+01 1.826533e+02 5.497615e+01 9.936278e+01 3.880634e+01 2.866223e+01 6.598754e+01 3.132540e+00 2.822188e+01 -5.497622e+01 -5.487348e+02 -5.320515e+00 -5.111572e+02 1.501622e+00 1.843339e+01 
2.283679e-02 -6.358000e+02 -1.977069e+02 -4.420663e+02 1.747659e+01 6.858834e+01 1.471190e+02 7.581064e+01 1.977073e+02 5.896699e+01 1.181359e+02 4.653202e+01 3.288153e+01 8.007265e+01 3.954401e+00 3.447162e+01 -5.896705e+01 -5.954926e+02 -6.429895e+00 -5.488788e+02 1.878424e+00 2.250374e+01 
2.417425e-02 -6.839208e+02 -2.125385e+02 -4.546215e+02 1.952513e+01 8.165221e+01 1.717991e+02 8.715132e+01 2.125381e+02 6.284268e+01 1.384290e+02 5.509988e+01 3.730386e+01 9.555394e+01 4.924204e+00 4.139879e+01 -6.284280e+01 -6.387714e+02 -7.674531e+00 -5.812716e+02 2.319401e+00 2.700707e+01 
2.551171e-02 -7.301972e+02 -2.271121e+02 -4.619362e+02 2.149264e+01 9.581353e+01 1.983977e+02 9.905870e+01 2.271119e+02 6.659950e+01 1.600985e+02 6.454201e+01 4.191249e+01 1.123024e+02 6.046831e+00 4.895370e+01 -6.659953e+01 -6.801329e+02 -9.058050e+00 -6.102707e+02 2.832693e+00 3.191722e+01 
2.684916e-02 -7.732785e+02 -2.414024e+02 -4.620409e+02 2.334243e+01 1.109927e+02 2.271764e+02 1.115222e+02 2.414024e+02 7.023525e+01 1.830067e+02 7.488955e+01 4.669300e+01 1.302095e+02 7.354494e+00 5.709913e+01 -7.023547e+01 -7.182539e+02 -1.058304e+01 -6.341931e+02 3.427349e+00 3.720494e+01 
2.818662e-02 -8.139409e+02 -2.553934e+02 -4.563014e+02 2.504387e+01 1.270977e+02 2.577944e+02 1.244893e+02 2.553936e+02 7.375085e+01 2.069917e+02 8.616778e+01 5.163214e+01 1.491197e+02 8.862511e+00 6.577564e+01 -7.375099e+01 -7.539318e+02 -1.225130e+01 -6.540870e+02 4.114187e+00 4.283034e+01 
2.952408e-02 -8.518490e+02 -2.690744e+02 -4.443336e+02 2.657396e+01 1.440320e+02 2.902369e+02 1.379301e+02 2.690746e+02 7.714722e+01 2.318931e+02 9.841305e+01 5.671822e+01 1.688802e+02 1.058948e+01 7.492291e+01 -7.714713e+01 -7.868490e+02 -1.406217e+01 -6.695713e+02 4.903212e+00 4.875095e+01 
3.086154e-02 -8.869703e+02 -2.824419e+02 -4.262344e+02 2.791744e+01 1.616925e+02 3.244052e+02 1.518225e+02 2.824415e+02 8.042646e+01 2.575452e+02 1.116557e+02 6.194101e+01 1.893229e+02 1.256038e+01 8.447525e+01 -8.042637e+01 -8.169859e+02 -1.601354e+01 -6.806545e+02 5.807006e+00 5.492156e+01 
3.219900e-02 -9.207470e+02 -2.954947e+02 -4.047701e+02 2.906590e+01 1.799708e+02 3.596076e+02 1.661620e+02 2.954930e+02 8.359107e+01 2.837835e+02 1.259373e+02 6.728972e+01 2.102776e+02 1.479570e+01 9.436387e+01 -8.359133e+01 -8.457943e+02 -1.810252e+01 -6.894242e+02 6.837022e+00 6.128768e+01 
3.353645e-02 -9.513315e+02 -3.082356e+02 -3.767545e+02 3.002238e+01 1.987718e+02 3.964909e+02 1.809640e+02 3.082339e+02 8.664431e+01 3.104725e+02 1.412786e+02 7.275635e+01 2.316031e+02 1.731740e+01 1.045316e+02 -8.664480e+01 -8.714325e+02 -2.032343e+01 -6.933458e+02 8.005131e+00 6.780452e+01 
3.487391e-02 -9.816572e+02 -3.206697e+02 -3.478550e+02 3.079664e+01 2.179947e+02 4.336645e+02 1.961470e+02 3.206690e+02 8.958980e+01 3.374319e+02 1.577163e+02 7.833026e+01 2.530858e+02 2.014786e+01 1.148883e+02 -8.959009e+01 -8.968375e+02 -2.266864e+01 -6.967022e+02 9.323917e+00 7.442115e+01 
3.621137e-02 -1.010154e+03 -3.328026e+02 -3.153023e+02 3.140645e+01 2.375504e+02 4.717300e+02 2.118099e+02 3.328020e+02 9.242958e+01 3.645630e+02 1.752658e+02 8.400178e+01 2.746236e+02 2.330461e+01 1.253925e+02 -9.242996e+01 -9.204427e+02 -2.512955e+01 -6.973209e+02 1.080373e+01 8.109061e+01 
3.754883e-02 -1.035879e+03 -3.446406e+02 -2.772783e+02 3.187364e+01 2.573593e+02 5.111027e+02 2.279317e+02 3.446401e+02 9.516636e+01 3.917331e+02 1.939327e+02 8.976087e+01 2.959173e+02 2.680194e+01 1.359753e+02 -9.516734e+01 -9.413022e+02 -2.769585e+01 -6.938034e+02 1.245397e+01 8.776987e+01 
3.888629e-02 -1.064763e+03 -3.561894e+02 -2.460831e+02 3.223160e+01 2.773404e+02 5.485971e+02 2.445415e+02 3.561883e+02 9.780404e+01 4.188419e+02 2.137689e+02 9.559620e+01 3.172594e+02 3.068213e+01 1.465851e+02 -9.780455e+01 -9.653481e+02 -3.035542e+01 -6.952661e+02 1.428461e+01 9.441400e+01 
4.022375e-02 -1.090925e+03 -3.674548e+02 -2.097731e+02 3.251605e+01 2.974399e+02 5.872534e+02 2.616417e+02 3.674532e+02 1.003440e+02 4.458299e+02 2.347289e+02 1.014935e+02 3.381844e+02 3.490117e+01 1.571992e+02 -1.003439e+02 -9.866980e+02 -3.309548e+01 -6.927971e+02 1.630226e+01 1.009926e+02 
4.156120e-02 -1.115431e+03 -3.784414e+02 -1.705194e+02 3.276233e+01 3.175988e+02 6.265013e+02 2.792503e+02 3.784411e+02 1.027873e+02 4.726340e+02 2.568160e+02 1.074427e+02 3.587502e+02 3.951792e+01 1.677802e+02 -1.027875e+02 -1.006416e+03 -3.590202e+01 -6.880077e+02 1.850934e+01 1.074738e+02 
4.289866e-02 -1.144241e+03 -3.891528e+02 -1.416229e+02 3.301667e+01 3.377711e+02 6.626977e+02 2.974066e+02 3.891521e+02 1.051369e+02 4.991827e+02 2.800548e+02 1.134268e+02 3.788542e+02 4.453364e+01 1.782799e+02 -1.051367e+02 -1.030461e+03 -3.875948e+01 -6.905396e+02 2.091131e+01 1.138288e+02 
4.423612e-02 -1.170862e+03 -3.995919e+02 -1.088239e+02 3.332359e+01 3.579281e+02 6.997190e+02 3.160970e+02 3.995894e+02 1.073929e+02 5.255108e+02 3.043654e+02 1.194331e+02 3.985750e+02 4.993498e+01 1.887377e+02 -1.073933e+02 -1.052338e+03 -4.165272e+01 -6.900186e+02 2.350909e+01 1.200389e+02 
4.557358e-02 -1.195697e+03 -4.097584e+02 -7.274404e+01 3.372259e+01 3.780673e+02 7.374573e+02 3.353220e+02 4.097575e+02 1.095572e+02 5.515391e+02 3.296918e+02 1.254416e+02 4.177724e+02 5.571309e+01 1.990733e+02 -1.095580e+02 -1.072454e+03 -4.456423e+01 -6.869565e+02 2.629579e+01 1.261068e+02 
4.691104e-02 -1.226755e+03 -4.196532e+02 -5.253264e+01 3.426110e+01 3.981365e+02 7.703632e+02 3.551248e+02 4.196531e+02 1.116323e+02 5.773169e+02 3.560580e+02 1.314404e+02 4.365566e+02 6.189547e+01 2.093431e+02 -1.116321e+02 -1.098815e+03 -4.747916e+01 -6.949580e+02 2.927183e+01 1.319989e+02 
4.824849e-02 -1.256241e+03 -4.292750e+02 -2.982402e+01 3.498081e+01 4.181590e+02 8.037272e+02 3.754579e+02 4.292744e+02 1.136178e+02 6.028636e+02 3.833644e+02 1.374065e+02 4.549437e+02 6.842976e+01 2.195384e+02 -1.136165e+02 -1.123629e+03 -5.038087e+01 -7.009378e+02 3.242988e+01 1.377283e+02 
4.958595e-02 -1.284112e+03 -4.386199e+02 -4.221704e+00 3.591768e+01 4.381314e+02 8.377181e+02 3.962976e+02 4.386200e+02 1.155123e+02 6.282173e+02 4.114414e+02 1.433249e+02 4.730071e+02 7.530139e+01 2.296903e+02 -1.155117e+02 -1.146858e+03 -5.325269e+01 -7.046857e+02 3.575432e+01 1.433012e+02 
5.092341e-02 -1.316736e+03 -4.476874e+02 8.264495e+00 3.710300e+01 4.580622e+02 8.675371e+02 4.176488e+02 4.476881e+02 1.173187e+02 6.534352e+02 4.402155e+02 1.491779e+02 4.901738e+02 8.250376e+01 2.398239e+02 -1.173190e+02 -1.174873e+03 -5.608108e+01 -7.174103e+02 3.923393e+01 1.487272e+02 
5.226087e-02 -1.348448e+03 -4.564711e+02 2.180599e+01 3.856402e+01 4.779660e+02 8.974330e+02 4.394353e+02 4.564713e+02 1.190379e+02 6.785745e+02 4.696363e+02 1.549465e+02 5.085099e+02 8.998456e+01 2.499771e+02 -1.190386e+02 -1.202015e+03 -5.884897e+01 -7.291959e+02 4.284275e+01 1.540258e+02 
5.359833e-02 -1.378977e+03 -4.649688e+02 3.733537e+01 4.031673e+01 4.978640e+02 9.277387e+02 4.616100e+02 4.649676e+02 1.206720e+02 7.037067e+02 4.995295e+02 1.606133e+02 5.261748e+02 9.771720e+01 2.601826e+02 -1.206719e+02 -1.228017e+03 -6.154532e+01 -7.394404e+02 4.656547e+01 1.592136e+02 
5.493579e-02 -1.412002e+03 -4.731743e+02 4.497087e+01 4.237076e+01 5.177456e+02 9.553506e+02 4.842226e+02 4.731739e+02 1.222195e+02 7.289428e+02 5.298442e+02 1.661635e+02 5.440565e+02 1.056917e+02 2.705492e+02 -1.222192e+02 -1.256567e+03 -6.415893e+01 -7.549401e+02 5.037397e+01 1.643039e+02 
5.627324e-02 -1.444634e+03 -4.810845e+02 5.266734e+01 4.473336e+01 5.376887e+02 9.828048e+02 5.069515e+02 4.810844e+02 1.236813e+02 7.542530e+02 5.603576e+02 1.715835e+02 5.619941e+02 1.138250e+02 2.809788e+02 -1.236819e+02 -1.284781e+03 -6.667946e+01 -7.702829e+02 5.424263e+01 1.693617e+02 
5.761070e-02 -1.476301e+03 -4.886958e+02 6.185083e+01 4.739629e+01 5.576561e+02 1.010536e+03 5.299698e+02 4.886948e+02 1.250614e+02 7.798641e+02 5.909980e+02 1.768595e+02 5.805160e+02 1.221177e+02 2.916873e+02 -1.250613e+02 -1.312098e+03 -6.909892e+01 -7.844723e+02 5.814011e+01 1.743796e+02 
5.894816e-02 -1.508053e+03 -4.960055e+02 6.967291e+01 5.034880e+01 5.776868e+02 1.037599e+03 5.531053e+02 4.960059e+02 1.263588e+02 8.057085e+02 6.215969e+02 1.819783e+02 5.994701e+02 1.305143e+02 3.026044e+02 -1.263587e+02 -1.339571e+03 -7.141378e+01 -7.994408e+02 6.204373e+01 1.794043e+02 
6.028562e-02 -1.539164e+03 -5.030082e+02 7.824108e+01 5.356832e+01 5.978041e+02 1.064700e+03 5.762709e+02 5.030088e+02 1.275757e+02 8.318421e+02 6.520145e+02 1.869341e+02 6.189434e+02 1.389488e+02 3.137430e+02 -1.275750e+02 -1.366489e+03 -7.361805e+01 -8.137816e+02 6.591596e+01 1.844645e+02 
6.162308e-02 -1.569311e+03 -5.097062e+02 8.865173e+01 5.703124e+01 6.180293e+02 1.092225e+03 5.993861e+02 5.097057e+02 1.287128e+02 8.584078e+02 6.821562e+02 1.917201e+02 6.391753e+02 1.474126e+02 3.252089e+02 -1.287127e+02 -1.392526e+03 -7.570534e+01 -8.267878e+02 6.972068e+01 1.896139e+02 
6.296054e-02 -1.597787e+03 -5.160987e+02 1.029457e+02 6.070687e+01 6.383477e+02 1.120805e+03 6.223922e+02 5.160966e+02 1.297736e+02 8.854076e+02 7.119264e+02 1.963252e+02 6.603030e+02 1.558615e+02 3.370251e+02 -1.297743e+02 -1.416995e+03 -7.768150e+01 -8.370769e+02 7.343323e+01 1.948545e+02 
6.429799e-02 -1.624843e+03 -5.221813e+02 1.204075e+02 6.453692e+01 6.587713e+02 1.150218e+03 6.451406e+02 5.221798e+02 1.307603e+02 9.128829e+02 7.410939e+02 2.007507e+02 6.823452e+02 1.642673e+02 3.492050e+02 -1.307601e+02 -1.440146e+03 -7.954865e+01 -8.451171e+02 7.702722e+01 2.002263e+02 
6.563545e-02 -1.650743e+03 -5.279577e+02 1.402680e+02 6.848771e+01 6.793073e+02 1.180172e+03 6.676070e+02 5.279570e+02 1.316732e+02 9.408086e+02 7.697044e+02 2.050009e+02 7.053026e+02 1.725853e+02 3.617274e+02 -1.316729e+02 -1.462257e+03 -8.130749e+01 -8.514266e+02 8.046360e+01 2.057567e+02 
6.697291e-02 -1.673905e+03 -5.334337e+02 1.676882e+02 7.251235e+01 6.999604e+02 1.212476e+03 6.896558e+02 5.334327e+02 1.325156e+02 9.691619e+02 7.975561e+02 2.090732e+02 7.291103e+02 1.807636e+02 3.745482e+02 -1.325154e+02 -1.481740e+03 -8.296828e+01 -8.526171e+02 8.372019e+01 2.114795e+02 
6.831037e-02 -1.694628e+03 -5.386133e+02 2.016488e+02 7.655349e+01 7.206899e+02 1.246714e+03 7.112701e+02 5.386122e+02 1.332889e+02 9.980269e+02 8.247098e+02 2.129763e+02 7.540692e+02 1.888372e+02 3.877827e+02 -1.332901e+02 -1.498906e+03 -8.453339e+01 -8.493463e+02 8.676819e+01 2.173899e+02 
6.964783e-02 -1.713912e+03 -5.435002e+02 2.389109e+02 8.055912e+01 7.414897e+02 1.281766e+03 7.323911e+02 5.434995e+02 1.339979e+02 1.027375e+03 8.510945e+02 2.167132e+02 7.801396e+02 1.967878e+02 4.014237e+02 -1.339996e+02 -1.514756e+03 -8.601842e+01 -8.437045e+02 8.959627e+01 2.235167e+02 
7.098528e-02 -1.730191e+03 -5.481017e+02 2.848216e+02 8.447249e+01 7.623629e+02 1.319498e+03 7.528977e+02 5.481016e+02 1.346461e+02 1.056957e+03 8.765560e+02 2.202941e+02 8.067946e+02 2.045435e+02 4.151943e+02 -1.346457e+02 -1.527729e+03 -8.743099e+01 -8.322246e+02 9.218113e+01 2.298748e+02 
7.232274e-02 -1.743286e+03 -5.524286e+02 3.399905e+02 8.823630e+01 7.832412e+02 1.360139e+03 7.728403e+02 5.524264e+02 1.352337e+02 1.087033e+03 9.013307e+02 2.237314e+02 8.347177e+02 2.121887e+02 4.294286e+02 -1.352330e+02 -1.537651e+03 -8.878055e+01 -8.145184e+02 9.451186e+01 2.364549e+02 
7.366020e-02 -1.754651e+03 -5.564864e+02 3.995260e+02 9.181038e+01 8.041479e+02 1.401923e+03 7.921148e+02 5.564838e+02 1.357627e+02 1.117218e+03 9.252516e+02 2.270316e+02 8.631113e+02 2.196692e+02 4.437276e+02 -1.357623e+02 -1.545967e+03 -9.008252e+01 -7.937119e+02 9.657401e+01 2.432716e+02 
7.499766e-02 -1.763408e+03 -5.602868e+02 4.665469e+02 9.513514e+01 8.250517e+02 1.445973e+03 8.107542e+02 5.602837e+02 1.362381e+02 1.147603e+03 9.484357e+02 2.302127e+02 8.922374e+02 2.270187e+02 4.582225e+02 -1.362380e+02 -1.551804e+03 -9.134723e+01 -7.678191e+02 9.837608e+01 2.503225e+02 
7.633512e-02 -1.769056e+03 -5.638417e+02 5.426700e+02 9.816905e+01 8.458380e+02 1.492823e+03 8.287785e+02 5.638413e+02 1.366634e+02 1.178136e+03 9.710143e+02 2.332935e+02 9.220742e+02 2.342966e+02 4.729102e+02 -1.366620e+02 -1.554649e+03 -9.259397e+01 -7.357510e+02 9.991568e+01 2.575575e+02 
7.767258e-02 -1.772731e+03 -5.671611e+02 6.239766e+02 1.008753e+02 8.665418e+02 1.541090e+03 8.461727e+02 5.671610e+02 1.370384e+02 1.208558e+03 9.930035e+02 2.362811e+02 9.521162e+02 2.414905e+02 4.875546e+02 -1.370378e+02 -1.555657e+03 -9.382847e+01 -7.000350e+02 1.011939e+02 2.649967e+02 
7.901003e-02 -1.774424e+03 -5.702546e+02 7.104947e+02 1.032192e+02 8.871060e+02 1.590751e+03 8.629372e+02 5.702593e+02 1.373674e+02 1.238733e+03 1.014473e+03 2.391950e+02 9.821857e+02 2.486122e+02 5.020742e+02 -1.373660e+02 -1.554803e+03 -9.506546e+01 -6.606283e+02 1.022282e+02 2.726091e+02 
8.034749e-02 -1.774121e+03 -5.731433e+02 8.023070e+02 1.051915e+02 9.074996e+02 1.641850e+03 8.791616e+02 5.731445e+02 1.376534e+02 1.268646e+03 1.035613e+03 2.420483e+02 1.012251e+03 2.557435e+02 5.164756e+02 -1.376527e+02 -1.552059e+03 -9.632454e+01 -6.174882e+02 1.030448e+02 2.803628e+02 
8.168495e-02 -1.771766e+03 -5.758315e+02 8.995668e+02 1.067594e+02 9.276710e+02 1.694437e+03 8.948935e+02 5.758360e+02 1.378994e+02 1.298160e+03 1.056525e+03 2.448583e+02 1.042152e+03 2.629111e+02 5.306895e+02 -1.378985e+02 -1.547376e+03 -9.760750e+01 -5.704815e+02 1.036539e+02 2.882255e+02 
8.302241e-02 -1.767879e+03 -5.783363e+02 1.000272e+03 1.079126e+02 9.475842e+02 1.747757e+03 9.103815e+02 5.783413e+02 1.381073e+02 1.327128e+03 1.077393e+03 2.476369e+02 1.071591e+03 2.701646e+02 5.446002e+02 -1.381061e+02 -1.541275e+03 -9.892950e+01 -5.208755e+02 1.040883e+02 2.961599e+02 
8.435987e-02 -1.763919e+03 -5.806741e+02 1.098638e+03 1.086709e+02 9.671792e+02 1.799647e+03 9.251505e+02 5.806735e+02 1.382792e+02 1.355445e+03 1.098342e+03 2.503984e+02 1.100439e+03 2.775546e+02 5.581484e+02 -1.382788e+02 -1.535197e+03 -1.003012e+02 -4.722830e+02 1.043771e+02 3.041218e+02 
8.569732e-02 -1.757975e+03 -5.828476e+02 1.202312e+03 1.090206e+02 9.864598e+02 1.852977e+03 9.398297e+02 5.828512e+02 1.384176e+02 1.383033e+03 1.119723e+03 2.531542e+02 1.128518e+03 2.851224e+02 5.712814e+02 -1.384173e+02 -1.527226e+03 -1.017231e+02 -4.199158e+02 1.045530e+02 3.120775e+02 
8.703478e-02 -1.750737e+03 -5.848749e+02 1.308634e+03 1.089934e+02 1.005370e+03 1.906787e+03 9.543216e+02 5.848783e+02 1.385265e+02 1.409803e+03 1.141084e+03 2.559134e+02 1.155679e+03 2.929034e+02 5.839582e+02 -1.385256e+02 -1.518048e+03 -1.032102e+02 -3.654578e+02 1.046514e+02 3.199884e+02 
8.837224e-02 -1.746449e+03 -5.867669e+02 1.399975e+03 1.085919e+02 1.023892e+03 1.954368e+03 9.686933e+02 5.867694e+02 1.386054e+02 1.435480e+03 1.163110e+03 2.586861e+02 1.181402e+03 3.009305e+02 5.959216e+02 -1.386034e+02 -1.511897e+03 -1.047618e+02 -3.198379e+02 1.047122e+02 3.278131e+02 
8.970970e-02 -1.740384e+03 -5.885351e+02 1.495853e+03 1.078623e+02 1.042006e+03 2.003137e+03 9.829896e+02 5.885357e+02 1.386560e+02 1.460022e+03 1.185695e+03 2.614812e+02 1.205630e+03 3.091945e+02 6.072014e+02 -1.386556e+02 -1.504049e+03 -1.063835e+02 -2.709467e+02 1.047699e+02 3.355054e+02 
9.104716e-02 -1.732562e+03 -5.901836e+02 1.596594e+03 1.068242e+02 1.059680e+03 2.053276e+03 9.973515e+02 5.901873e+02 1.386826e+02 1.483624e+03 1.209023e+03 2.643007e+02 1.227446e+03 3.177943e+02 6.179716e+02 -1.386818e+02 -1.494511e+03 -1.080786e+02 -2.186253e+02 1.048618e+02 3.430175e+02 
